season,round,raceId,race_name,race_slug,date,circuitId,circuitRef,circuit_name,circuit_location,country,driverId,driverRef,driver_number,driver_code,driver_name,nationality,constructorId,constructorRef,constructor_name_norm,constructor_name,grid,quali_position,q1,q2,q3,q1_ms,q2_ms,q3_ms,best_quali_ms,position,positionText,positionOrder,points,laps,milliseconds,status_text,rank,fastestLapTime,fastestLapTime_ms,fastestLapSpeed,avg_race_lap_ms,median_race_lap_ms,fastest_recorded_lap_ms,lap_count_recorded,total_pit_stops,avg_pitstop_ms,fastest_pitstop_ms,avg_temp,rain_flag,wind,avg_finish_last5,avg_grid_last5,points_last5
1993,15,287,Japanese Grand Prix,japanese-grand-prix,1993-10-24,22,suzuka,Suzuka Circuit,Suzuka,Japan,111,gounon,,,Jean-Marc Gounon,French,18,minardi,Minardi,Minardi,13,,,,,,,,,,R,18,0.0,26,,Withdrew,,,,,,,,,,,,24.425,1.0,5.9,,,
1993,16,288,Australian Grand Prix,australian-grand-prix,1993-11-07,29,adelaide,Adelaide Street Circuit,Adelaide,Australia,111,gounon,,,Jean-Marc Gounon,French,18,minardi,Minardi,Minardi,22,,,,,,,,,,R,17,0.0,34,,Spun off,,,,,,,,,,,,10.904166666666669,1.0,19.5,18.0,13.0,0.0
1994,7,263,French Grand Prix,french-grand-prix,1994-07-03,8,magny_cours,Circuit de Nevers Magny-Cours,Magny Cours,France,111,gounon,,,Jean-Marc Gounon,French,31,simtek,Simtek,Simtek,26,26.0,1:21.829,,,81829.0,,,81829.0,9,9,9,0.0,68,,+4 Laps,,,,,,,,,,,,,,,17.5,17.5,0.0
1994,8,264,British Grand Prix,british-grand-prix,1994-07-10,9,silverstone,Silverstone Circuit,Silverstone,UK,111,gounon,,,Jean-Marc Gounon,French,31,simtek,Simtek,Simtek,26,26.0,1:30.722,,,90722.0,,,90722.0,16,16,16,0.0,57,,+3 Laps,,,,,,,,,,,,17.21666666666667,0.0,18.7,14.666666666666666,20.333333333333332,0.0
1994,9,265,German Grand Prix,german-grand-prix,1994-07-31,10,hockenheimring,Hockenheimring,Hockenheim,Germany,111,gounon,,,Jean-Marc Gounon,French,31,simtek,Simtek,Simtek,26,26.0,1:49.204,,,109204.0,,,109204.0,,R,9,0.0,39,,Engine,,,,,,,,,,,,,,,15.0,21.75,0.0
1994,10,266,Hungarian Grand Prix,hungarian-grand-prix,1994-08-14,11,hungaroring,Hungaroring,Budapest,Hungary,111,gounon,,,Jean-Marc Gounon,French,31,simtek,Simtek,Simtek,26,26.0,1:24.191,,,84191.0,,,84191.0,,R,23,0.0,9,,Handling,,,,,,,,,,,,23.008333333333336,0.0,5.4,13.8,22.6,0.0
1994,11,267,Belgian Grand Prix,belgian-grand-prix,1994-08-28,13,spa,Circuit de Spa-Francorchamps,Spa,Belgium,111,gounon,,,Jean-Marc Gounon,French,31,simtek,Simtek,Simtek,25,25.0,2:31.755,,,151755.0,,,151755.0,11,11,11,0.0,42,,+2 Laps,,,,,,,,,,,,15.591666666666669,0.0,12.6,14.8,25.2,0.0
1994,12,268,Italian Grand Prix,italian-grand-prix,1994-09-11,14,monza,Autodromo Nazionale di Monza,Monza,Italy,111,gounon,,,Jean-Marc Gounon,French,31,simtek,Simtek,Simtek,25,25.0,1:28.353,,,88353.0,,,88353.0,,R,20,0.0,20,,Gearbox,,,,,,,,,,,,21.620833333333337,1.0,6.3,13.6,25.8,0.0
1994,13,269,Portuguese Grand Prix,portuguese-grand-prix,1994-09-25,27,estoril,Autódromo do Estoril,Estoril,Portugal,111,gounon,,,Jean-Marc Gounon,French,31,simtek,Simtek,Simtek,26,26.0,1:25.649,,,85649.0,,,85649.0,15,15,15,0.0,67,,+4 Laps,,,,,,,,,,,,,,,15.8,25.6,0.0
1984,1,436,Brazilian Grand Prix,brazilian-grand-prix,1984-03-25,36,jacarepagua,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,25,,,,,,,,,,R,20,0.0,24,,Battery,,,,,,,,,,,,,,,,,
1984,2,437,South African Grand Prix,south-african-grand-prix,1984-04-07,30,kyalami,Kyalami,Midrand,South Africa,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,22,,,,,,,,,,R,23,0.0,24,,Engine,,,,,,,,,,,,,,,20.0,25.0,0.0
1984,3,438,Belgian Grand Prix,belgian-grand-prix,1984-04-29,40,zolder,Zolder,Heusden-Zolder,Belgium,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,0,,,,,,,,,,F,27,0.0,0,,Did not qualify,,,,,,,,,,,,15.591666666666669,0.0,12.6,21.5,23.5,0.0
1984,4,439,San Marino Grand Prix,san-marino-grand-prix,1984-05-06,21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,23,,,,,,,,,,R,12,0.0,53,,Turbo,,,,,,,,,,,,,,,23.333333333333332,15.666666666666666,0.0
1984,5,440,French Grand Prix,french-grand-prix,1984-05-20,41,dijon,Dijon-Prenois,Dijon,France,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,22,,,,,,,,,,R,26,0.0,4,,Electrical,,,,,,,,,,,,,,,20.5,17.5,0.0
1984,6,441,Monaco Grand Prix,monaco-grand-prix,1984-06-03,6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,0,,,,,,,,,,F,27,0.0,0,,Did not qualify,,,,,,,,,,,,23.004166666666663,0.0,2.9,21.6,18.4,0.0
1984,7,442,Canadian Grand Prix,canadian-grand-prix,1984-06-17,7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,26,,,,,,,,,10,10,10,0.0,65,,+5 Laps,,,,,,,,,,,,22.6375,0.0,5.9,23.0,13.4,0.0
1984,8,443,Detroit Grand Prix,detroit-grand-prix,1984-06-24,37,detroit,Detroit Street Circuit,Detroit,USA,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,20,,,,,,,,,,R,12,0.0,33,,Brakes,,,,,,,,,,,,,,,20.4,14.2,0.0
1984,10,445,British Grand Prix,british-grand-prix,1984-07-22,38,brands_hatch,Brands Hatch,Kent,UK,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,24,,,,,,,,,,R,26,0.0,0,,Accident,,,,,,,,,,,,17.21666666666667,0.0,18.7,17.4,18.2,0.0
1984,11,446,German Grand Prix,german-grand-prix,1984-08-05,10,hockenheimring,Hockenheimring,Hockenheim,Germany,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,22,,,,,,,,,,R,24,0.0,7,,Overheating,,,,,,,,,,,,,,,20.2,18.4,0.0
1984,12,447,Austrian Grand Prix,austrian-grand-prix,1984-08-19,70,red_bull_ring,Red Bull Ring,Spielberg,Austria,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,25,,,,,,,,,11,11,11,0.0,48,,+3 Laps,,,,,,,,,,,,16.841666666666665,1.0,3.8,19.8,18.4,0.0
1984,13,448,Dutch Grand Prix,dutch-grand-prix,1984-08-26,39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,26,,,,,,,,,10,10,10,0.0,67,,+4 Laps,,,,,,,,,,,,17.554166666666664,1.0,34.8,16.6,23.4,0.0
1984,14,449,Italian Grand Prix,italian-grand-prix,1984-09-09,14,monza,Autodromo Nazionale di Monza,Monza,Italy,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,23,,,,,,,,,,R,23,0.0,6,,Electrical,,,,,,,,,,,,21.620833333333337,1.0,6.3,16.6,23.4,0.0
1984,15,450,European Grand Prix,european-grand-prix,1984-10-07,20,nurburgring,Nürburgring,Nürburg,Germany,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,25,,,,,,,,,,R,17,0.0,37,,Turbo,,,,,,,,,,,,,,,18.8,24.0,0.0
1984,16,451,Portuguese Grand Prix,portuguese-grand-prix,1984-10-21,27,estoril,Autódromo do Estoril,Estoril,Portugal,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,27,,,,,,,,,,R,27,0.0,2,,Engine,,,,,,,,,,,,,,,17.0,24.2,0.0
1985,1,420,Brazilian Grand Prix,brazilian-grand-prix,1985-04-07,36,jacarepagua,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,20,,,,,,,,,9,9,9,0.0,58,,+3 Laps,,,,,,,,,,,,,,,17.6,25.2,0.0
1985,2,421,Portuguese Grand Prix,portuguese-grand-prix,1985-04-21,27,estoril,Autódromo do Estoril,Estoril,Portugal,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,20,,,,,,,,,,R,24,0.0,3,,Spun off,,,,,,,,,,,,,,,17.2,24.2,0.0
1985,3,422,San Marino Grand Prix,san-marino-grand-prix,1985-05-05,21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,21,,,,,,,,,,R,16,0.0,24,,Engine,,,,,,,,,,,,,,,20.0,23.0,0.0
1985,4,423,Monaco Grand Prix,monaco-grand-prix,1985-05-19,6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,0,,,,,,,,,,F,23,0.0,0,,Did not qualify,,,,,,,,,,,,23.004166666666663,0.0,2.9,18.6,22.6,0.0
1985,5,424,Canadian Grand Prix,canadian-grand-prix,1985-06-16,7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,21,,,,,,,,,,R,21,0.0,28,,Accident,,,,,,,,,,,,22.6375,0.0,5.9,19.8,17.6,0.0
1985,6,425,Detroit Grand Prix,detroit-grand-prix,1985-06-23,37,detroit,Detroit Street Circuit,Detroit,USA,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,23,,,,,,,,,,R,15,0.0,27,,Accident,,,,,,,,,,,,,,,18.6,16.4,0.0
1985,7,426,French Grand Prix,french-grand-prix,1985-07-07,34,ricard,Circuit Paul Ricard,Le Castellet,France,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,23,,,,,,,,,,R,21,0.0,8,,Fuel system,,,,,,,,,,,,,,,19.8,17.0,0.0
1985,8,427,British Grand Prix,british-grand-prix,1985-07-21,9,silverstone,Silverstone Circuit,Silverstone,UK,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,21,,,,,,,,,,R,25,0.0,0,,Accident,,,,,,,,,,,,17.21666666666667,0.0,18.7,19.2,17.6,0.0
1985,9,428,German Grand Prix,german-grand-prix,1985-08-04,20,nurburgring,Nürburgring,Nürburg,Germany,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,21,,,,,,,,,,R,25,0.0,8,,Oil pressure,,,,,,,,,,,,,,,21.0,17.6,0.0
1985,10,429,Austrian Grand Prix,austrian-grand-prix,1985-08-18,70,red_bull_ring,Red Bull Ring,Spielberg,Austria,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,21,,,,,,,,,,R,22,0.0,16,,Turbo,,,,,,,,,,,,16.841666666666665,1.0,3.8,21.4,21.8,0.0
1985,11,430,Dutch Grand Prix,dutch-grand-prix,1985-08-25,39,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,25,,,,,,,,,,R,13,0.0,52,,Engine,,,,,,,,,,,,17.554166666666664,1.0,34.8,21.6,21.8,0.0
1985,12,431,Italian Grand Prix,italian-grand-prix,1985-09-08,14,monza,Autodromo Nazionale di Monza,Monza,Italy,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,26,,,,,,,,,,R,19,0.0,19,,Turbo,,,,,,,,,,,,21.620833333333337,1.0,6.3,21.2,22.2,0.0
1985,13,432,Belgian Grand Prix,belgian-grand-prix,1985-09-15,13,spa,Circuit de Spa-Francorchamps,Spa,Belgium,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,20,,,,,,,,,,R,21,0.0,10,,Accident,,,,,,,,,,,,15.591666666666669,0.0,12.6,20.8,22.8,0.0
1985,14,433,European Grand Prix,european-grand-prix,1985-10-06,38,brands_hatch,Brands Hatch,Kent,UK,112,alliot,,,Philippe Alliot,French,50,ram,RAM,RAM,23,,,,,,,,,,R,20,0.0,31,,Engine,,,,,,,,,,,,,,,20.0,22.6,0.0
1986,10,413,German Grand Prix,german-grand-prix,1986-07-27,10,hockenheimring,Hockenheimring,Hockenheim,Germany,112,alliot,,,Philippe Alliot,French,27,ligier,Ligier,Ligier,14,,,,,,,,,,R,22,0.0,11,,Engine,,,,,,,,,,,,,,,19.0,23.0,0.0
1986,11,414,Hungarian Grand Prix,hungarian-grand-prix,1986-08-10,11,hungaroring,Hungaroring,Budapest,Hungary,112,alliot,,,Philippe Alliot,French,27,ligier,Ligier,Ligier,12,,,,,,,,,9,9,9,0.0,73,,+3 Laps,,,,,,,,,,,,23.008333333333336,0.0,5.4,19.0,21.6,0.0
1986,12,415,Austrian Grand Prix,austrian-grand-prix,1986-08-17,70,red_bull_ring,Red Bull Ring,Spielberg,Austria,112,alliot,,,Philippe Alliot,French,27,ligier,Ligier,Ligier,11,,,,,,,,,,R,16,0.0,16,,Engine,,,,,,,,,,,,16.841666666666665,1.0,3.8,18.2,19.0,0.0
1986,13,416,Italian Grand Prix,italian-grand-prix,1986-09-07,14,monza,Autodromo Nazionale di Monza,Monza,Italy,112,alliot,,,Philippe Alliot,French,27,ligier,Ligier,Ligier,14,,,,,,,,,,R,19,0.0,22,,Engine,,,,,,,,,,,,21.620833333333337,1.0,6.3,17.6,16.0,0.0
1986,14,417,Portuguese Grand Prix,portuguese-grand-prix,1986-09-21,27,estoril,Autódromo do Estoril,Estoril,Portugal,112,alliot,,,Philippe Alliot,French,27,ligier,Ligier,Ligier,11,,,,,,,,,,R,21,0.0,39,,Engine,,,,,,,,,,,,,,,17.2,14.8,0.0
1986,15,418,Mexican Grand Prix,mexican-grand-prix,1986-10-12,32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,112,alliot,,,Philippe Alliot,French,27,ligier,Ligier,Ligier,10,,,,,,,,,6,6,6,1.0,67,,+1 Lap,,,,,,,,,,,,,,,17.4,12.4,0.0
1986,16,419,Australian Grand Prix,australian-grand-prix,1986-10-26,29,adelaide,Adelaide Street Circuit,Adelaide,Australia,112,alliot,,,Philippe Alliot,French,27,ligier,Ligier,Ligier,8,,,,,,,,,8,8,8,0.0,79,,+3 Laps,,,,,,,,,,,,10.904166666666669,1.0,19.5,14.2,11.6,1.0
1987,2,389,San Marino Grand Prix,san-marino-grand-prix,1987-05-03,21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,21,,,,,,,,,10,10,10,0.0,56,,+3 Laps,,,,,,,,,,,,,,,14.0,10.8,1.0
1987,3,390,Belgian Grand Prix,belgian-grand-prix,1987-05-17,13,spa,Circuit de Spa-Francorchamps,Spa,Belgium,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,22,,,,,,,,,8,8,8,0.0,40,,+3 Laps,,,,,,,,,,,,15.591666666666669,0.0,12.6,12.8,12.8,1.0
1987,4,391,Monaco Grand Prix,monaco-grand-prix,1987-05-31,6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,18,,,,,,,,,,R,17,0.0,42,,Engine,,,,,,,,,,,,23.004166666666663,0.0,2.9,10.6,14.4,1.0
1987,5,392,Detroit Grand Prix,detroit-grand-prix,1987-06-21,37,detroit,Detroit Street Circuit,Detroit,USA,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,20,,,,,,,,,,R,16,0.0,38,,Accident,,,,,,,,,,,,,,,9.8,15.8,1.0
1987,6,393,French Grand Prix,french-grand-prix,1987-07-05,34,ricard,Circuit Paul Ricard,Le Castellet,France,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,23,,,,,,,,,,R,14,0.0,57,,Gearbox,,,,,,,,,,,,,,,11.8,17.8,0.0
1987,7,394,British Grand Prix,british-grand-prix,1987-07-12,9,silverstone,Silverstone Circuit,Silverstone,UK,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,21,,,,,,,,,,R,23,0.0,7,,Gearbox,,,,,,,,,,,,17.21666666666667,0.0,18.7,13.0,20.8,0.0
1987,8,395,German Grand Prix,german-grand-prix,1987-07-26,10,hockenheimring,Hockenheimring,Hockenheim,Germany,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,21,,,,,,,,,6,6,6,1.0,42,,+2 Laps,,,,,,,,,,,,,,,15.6,20.8,0.0
1987,9,396,Hungarian Grand Prix,hungarian-grand-prix,1987-08-09,11,hungaroring,Hungaroring,Budapest,Hungary,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,15,,,,,,,,,,R,17,0.0,48,,Accident,,,,,,,,,,,,23.008333333333336,0.0,5.4,15.2,20.6,1.0
1987,10,397,Austrian Grand Prix,austrian-grand-prix,1987-08-16,70,red_bull_ring,Red Bull Ring,Spielberg,Austria,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,22,,,,,,,,,12,12,12,0.0,49,,+3 Laps,,,,,,,,,,,,16.841666666666665,1.0,3.8,15.2,20.0,1.0
1987,11,398,Italian Grand Prix,italian-grand-prix,1987-09-06,14,monza,Autodromo Nazionale di Monza,Monza,Italy,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,23,,,,,,,,,,R,18,0.0,37,,Spun off,,,,,,,,,,,,21.620833333333337,1.0,6.3,14.4,20.4,1.0
1987,12,399,Portuguese Grand Prix,portuguese-grand-prix,1987-09-20,27,estoril,Autódromo do Estoril,Estoril,Portugal,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,19,,,,,,,,,,R,19,0.0,31,,Engine,,,,,,,,,,,,,,,15.2,20.4,1.0
1987,13,400,Spanish Grand Prix,spanish-grand-prix,1987-09-27,26,jerez,Circuito de Jerez,Jerez de la Frontera,Spain,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,17,,,,,,,,,6,6,6,1.0,71,,+1 Lap,,,,,,,,,,,,22.037499999999994,0.0,5.4,14.4,20.0,1.0
1987,14,401,Mexican Grand Prix,mexican-grand-prix,1987-10-18,32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,24,,,,,,,,,6,6,6,1.0,60,,+3 Laps,,,,,,,,,,,,,,,14.4,19.2,1.0
1987,15,402,Japanese Grand Prix,japanese-grand-prix,1987-11-01,22,suzuka,Suzuka Circuit,Suzuka,Japan,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,18,,,,,,,,,,R,26,0.0,0,,Accident,,,,,,,,,,,,24.425,1.0,5.9,12.2,21.0,2.0
1987,16,403,Australian Grand Prix,australian-grand-prix,1987-11-15,29,adelaide,Adelaide Street Circuit,Adelaide,Australia,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,17,,,,,,,,,,R,18,0.0,45,,Electrical,,,,,,,,,,,,10.904166666666669,1.0,19.5,15.0,20.2,2.0
1988,1,372,Brazilian Grand Prix,brazilian-grand-prix,1988-04-03,36,jacarepagua,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,16,,,,,,,,,,R,13,0.0,40,,Suspension,,,,,,,,,,,,,,,15.0,19.0,2.0
1988,2,373,San Marino Grand Prix,san-marino-grand-prix,1988-05-01,21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,15,,,,,,,,,17,17,17,0.0,57,,+3 Laps,,,,,,,,,,,,,,,13.8,18.4,2.0
1988,3,374,Monaco Grand Prix,monaco-grand-prix,1988-05-15,6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,13,,,,,,,,,,R,12,0.0,50,,Collision,,,,,,,,,,,,23.004166666666663,0.0,2.9,16.0,18.0,1.0
1988,4,375,Mexican Grand Prix,mexican-grand-prix,1988-05-29,32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,13,,,,,,,,,,R,26,0.0,0,,Suspension,,,,,,,,,,,,,,,17.2,15.8,0.0
1988,5,376,Canadian Grand Prix,canadian-grand-prix,1988-06-12,7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,17,,,,,,,,,10,10,10,0.0,66,,Electrical,,,,,,,,,,,,22.6375,0.0,5.9,17.2,14.8,0.0
1988,6,377,Detroit Grand Prix,detroit-grand-prix,1988-06-19,37,detroit,Detroit Street Circuit,Detroit,USA,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,14,,,,,,,,,,R,11,0.0,46,,Halfshaft,,,,,,,,,,,,,,,15.6,14.8,0.0
1988,7,378,French Grand Prix,french-grand-prix,1988-07-03,34,ricard,Circuit Paul Ricard,Le Castellet,France,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,18,,,,,,,,,,R,21,0.0,46,,Electrical,,,,,,,,,,,,,,,15.2,14.4,0.0
1988,8,379,British Grand Prix,british-grand-prix,1988-07-10,9,silverstone,Silverstone Circuit,Silverstone,UK,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,22,,,,,,,,,14,14,14,0.0,63,,+2 Laps,,,,,,,,,,,,17.21666666666667,0.0,18.7,16.0,15.0,0.0
1988,9,380,German Grand Prix,german-grand-prix,1988-07-24,10,hockenheimring,Hockenheimring,Hockenheim,Germany,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,20,,,,,,,,,,R,25,0.0,8,,Spun off,,,,,,,,,,,,,,,16.4,16.8,0.0
1988,10,381,Hungarian Grand Prix,hungarian-grand-prix,1988-08-07,11,hungaroring,Hungaroring,Budapest,Hungary,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,20,,,,,,,,,12,12,12,0.0,72,,+4 Laps,,,,,,,,,,,,23.008333333333336,0.0,5.4,16.2,18.2,0.0
1988,11,382,Belgian Grand Prix,belgian-grand-prix,1988-08-28,13,spa,Circuit de Spa-Francorchamps,Spa,Belgium,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,16,,,,,,,,,9,9,9,0.0,42,,+1 Lap,,,,,,,,,,,,15.591666666666669,0.0,12.6,16.6,18.8,0.0
1988,12,383,Italian Grand Prix,italian-grand-prix,1988-09-11,14,monza,Autodromo Nazionale di Monza,Monza,Italy,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,20,,,,,,,,,,R,15,0.0,33,,Engine,,,,,,,,,,,,21.620833333333337,1.0,6.3,16.2,19.2,0.0
1988,13,384,Portuguese Grand Prix,portuguese-grand-prix,1988-09-25,27,estoril,Autódromo do Estoril,Estoril,Portugal,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,20,,,,,,,,,,R,25,0.0,7,,Engine,,,,,,,,,,,,,,,15.0,19.6,0.0
1988,14,385,Spanish Grand Prix,spanish-grand-prix,1988-10-02,26,jerez,Circuito de Jerez,Jerez de la Frontera,Spain,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,12,,,,,,,,,14,14,14,0.0,69,,+3 Laps,,,,,,,,,,,,22.037499999999994,0.0,5.4,17.2,19.2,0.0
1988,15,386,Japanese Grand Prix,japanese-grand-prix,1988-10-30,22,suzuka,Suzuka Circuit,Suzuka,Japan,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,19,,,,,,,,,9,9,9,0.0,50,,+1 Lap,,,,,,,,,,,,24.425,1.0,5.9,15.0,17.6,0.0
1988,16,387,Australian Grand Prix,australian-grand-prix,1988-11-13,29,adelaide,Adelaide Street Circuit,Adelaide,Australia,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,24,,,,,,,,,10,10,10,0.0,75,,Out of fuel,,,,,,,,,,,,10.904166666666669,1.0,19.5,14.4,17.4,0.0
1989,1,356,Brazilian Grand Prix,brazilian-grand-prix,1989-03-26,36,jacarepagua,Autódromo Internacional Nelson Piquet,Rio de Janeiro,Brazil,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,26,,,,,,,,,12,12,12,0.0,58,,+3 Laps,,,,,,,,,,,,,,,14.6,19.0,0.0
1989,2,357,San Marino Grand Prix,san-marino-grand-prix,1989-04-23,21,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,20,,,,,,,,,,R,25,0.0,0,,Electrical,,,,,,,,,,,,,,,14.0,20.2,0.0
1989,3,358,Monaco Grand Prix,monaco-grand-prix,1989-05-07,6,monaco,Circuit de Monaco,Monte-Carlo,Monaco,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,17,,,,,,,,,,R,19,0.0,38,,Engine,,,,,,,,,,,,23.004166666666663,0.0,2.9,14.0,20.2,0.0
1989,4,359,Mexican Grand Prix,mexican-grand-prix,1989-05-28,32,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,16,,,,,,,,,,N,20,0.0,28,,Not classified,,,,,,,,,,,,,,,15.0,21.2,0.0
1989,5,360,United States Grand Prix,united-states-grand-prix,1989-06-04,33,phoenix,Phoenix street circuit,Phoenix,USA,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,12,,,,,,,,,,R,26,0.0,3,,Spun off,,,,,,,,,,,,30.4375,0.0,19.4,17.2,20.6,0.0
1989,6,361,Canadian Grand Prix,canadian-grand-prix,1989-06-18,7,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,10,,,,,,,,,,R,14,0.0,26,,Spun off,,,,,,,,,,,,22.6375,0.0,5.9,20.4,18.2,0.0
1989,7,362,French Grand Prix,french-grand-prix,1989-07-09,34,ricard,Circuit Paul Ricard,Le Castellet,France,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,7,,,,,,,,,,R,21,0.0,30,,Engine,,,,,,,,,,,,,,,20.8,15.0,0.0
1989,8,363,British Grand Prix,british-grand-prix,1989-07-16,9,silverstone,Silverstone Circuit,Silverstone,UK,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,12,,,,,,,,,,R,17,0.0,39,,Engine,,,,,,,,,,,,17.21666666666667,0.0,18.7,20.0,12.4,0.0
1989,9,364,German Grand Prix,german-grand-prix,1989-07-30,10,hockenheimring,Hockenheimring,Hockenheim,Germany,112,alliot,,,Philippe Alliot,French,33,larrousse,Larrousse,Larrousse,15,,,,,,,,,,R,18,0.0,20,,Oil leak,,,,,,,,,,,,,,,19.6,11.4,0.0
